2.433309999999999889e+02,1.059972067881143898e-01
2.436030000000000086e+02,5.385798698131791240e-02
2.438760000000000048e+02,4.131923830628457528e-02
2.441490000000000009e+02,3.775909280410224417e-02
2.444209999999999923e+02,4.637717369311247090e-02
2.446939999999999884e+02,4.792630233025938630e-02
2.449670000000000130e+02,4.783553541526457120e-02
2.452400000000000091e+02,4.866431369565578369e-02
2.455120000000000005e+02,2.047943774148052593e-02
2.457849999999999966e+02,6.822778134894909308e-02
2.460579999999999927e+02,3.075053956301275135e-02
2.463309999999999889e+02,4.478061569444878598e-02
2.466030000000000086e+02,4.650804706225163121e-02
2.468760000000000048e+02,4.207696729370506011e-02
2.471490000000000009e+02,2.091597612330199987e-02
2.474219999999999970e+02,7.367872642843625863e-02
2.476949999999999932e+02,4.723505213519937906e-02
2.479670000000000130e+02,4.205800799832060122e-02
2.482400000000000091e+02,5.516981464889621212e-02
2.485130000000000052e+02,5.311822572665564346e-02
2.487860000000000014e+02,3.284204847633365176e-02
2.490589999999999975e+02,4.849532767071516176e-02
2.493319999999999936e+02,5.052895895470645854e-02
2.496049999999999898e+02,4.838115443051742293e-02
2.498779999999999859e+02,4.676143739394564292e-02
2.501500000000000057e+02,4.346689594760223818e-02
2.504230000000000018e+02,3.257102625306217136e-02
2.506959999999999980e+02,5.125087790540726329e-02
2.509689999999999941e+02,4.737373616788752989e-02
2.512419999999999902e+02,4.660988815513867484e-02
2.515149999999999864e+02,4.289594013316180149e-02
2.517880000000000109e+02,5.252689013367909526e-02
2.520610000000000070e+02,3.925841165758713058e-02
2.523340000000000032e+02,5.340108877324951236e-02
2.526069999999999993e+02,4.429609606711906039e-02
2.528799999999999955e+02,3.347173865500834705e-02
2.531529999999999916e+02,7.177492204699027767e-02
2.534259999999999877e+02,2.906283930193296131e-02
2.536990000000000123e+02,4.616927144102335456e-02
2.539720000000000084e+02,6.625448753561481718e-02
2.542450000000000045e+02,5.147731153479330468e-02
2.545180000000000007e+02,2.347681557481855891e-02
2.547909999999999968e+02,4.775930991191398856e-02
2.550639999999999930e+02,3.616889118901026046e-02
2.553369999999999891e+02,3.958863841500801645e-02
2.556100000000000136e+02,6.369897387719269943e-02
2.558830000000000098e+02,1.083396126798360226e-01
2.561560000000000059e+02,2.266151700915633449e-02
2.564289999999999736e+02,1.768293360220388882e-02
2.567029999999999745e+02,1.032378406398633611e-02
2.569759999999999991e+02,5.051066335293768333e-02
2.572490000000000236e+02,5.069021353084668391e-02
2.575219999999999914e+02,6.361685231455163625e-02
2.577950000000000159e+02,1.680139927628874694e-02
2.580679999999999836e+02,5.703730087386742198e-02
2.583410000000000082e+02,2.792164877316750948e-02
2.586139999999999759e+02,3.537978809024878296e-02
2.588879999999999768e+02,2.688708527109501256e-02
2.591610000000000014e+02,5.562951457539948991e-02
2.594340000000000259e+02,4.147983837220153153e-02
2.597069999999999936e+02,5.837164875269246211e-02
2.599800000000000182e+02,3.279469120832985418e-02
2.602540000000000191e+02,3.724897202083969627e-02
2.605269999999999868e+02,5.523923756663010748e-02
2.608000000000000114e+02,4.157796462466199078e-02
2.610729999999999791e+02,2.557805756766918029e-02
2.613469999999999800e+02,6.072448859980685010e-02
2.616200000000000045e+02,4.081868205002119748e-02
2.618929999999999723e+02,4.458082040939349150e-02
2.621659999999999968e+02,5.499493739325434644e-02
2.624399999999999977e+02,4.524289526135556044e-02
2.627130000000000223e+02,2.381951140855824434e-02
2.629859999999999900e+02,4.821124181166922679e-02
2.632590000000000146e+02,4.390917648630601744e-02
2.635330000000000155e+02,3.620476919647014347e-02
2.638059999999999832e+02,6.006601438064869403e-02
2.640790000000000077e+02,4.052551817368851839e-02
2.643530000000000086e+02,3.241198468495480600e-02
2.646259999999999764e+02,5.947321248247767339e-02
2.648999999999999773e+02,3.662693887674246113e-02
2.651730000000000018e+02,2.860691722585773089e-02
2.654460000000000264e+02,6.536975760453840600e-02
2.657200000000000273e+02,3.164366724861968072e-02
2.659929999999999950e+02,4.953866688917323707e-02
2.662660000000000196e+02,5.689473320863213529e-02
2.665400000000000205e+02,4.318811095059713751e-02
2.668129999999999882e+02,2.615883618316649020e-02
2.670869999999999891e+02,5.225143156972480996e-02
2.673600000000000136e+02,3.276279327111239481e-02
2.676340000000000146e+02,4.732704785398070962e-02
2.679069999999999823e+02,5.547627942149199048e-02
2.681800000000000068e+02,4.889202996929408601e-02
2.684540000000000077e+02,7.366037564885667688e-02
2.687269999999999754e+02,4.968035134870649183e-02
2.690009999999999764e+02,3.799931946477656808e-02
2.692740000000000009e+02,2.908558139081967447e-02
2.695480000000000018e+02,5.485507185623723914e-02
2.698210000000000264e+02,5.627769351684920596e-02
2.700950000000000273e+02,2.542701122940155614e-02
2.703679999999999950e+02,6.893926846172175604e-02
2.706419999999999959e+02,2.897385815112965557e-02
2.709150000000000205e+02,3.346646077352374848e-02
2.711890000000000214e+02,4.454091765293424071e-02
2.714630000000000223e+02,4.716096006522991352e-02
2.717359999999999900e+02,2.445150450435084818e-02
2.720099999999999909e+02,6.346984646602855940e-02
2.722830000000000155e+02,4.292814919460152812e-02
2.725570000000000164e+02,3.915010578862878482e-02
2.728299999999999841e+02,4.576791106421365662e-02
2.731039999999999850e+02,4.974693614223547194e-02
2.733779999999999859e+02,3.425292162412924002e-02
2.736510000000000105e+02,5.765207165386775079e-02
2.739250000000000114e+02,4.296783759890801524e-02
2.741990000000000123e+02,4.046188072899532112e-02
2.744719999999999800e+02,5.182373068277399547e-02
2.747459999999999809e+02,4.394937185565209181e-02
2.750199999999999818e+02,1.518030418361423529e-02
2.752930000000000064e+02,6.715916089951050327e-02
2.755670000000000073e+02,1.213165643866087745e-01
2.758410000000000082e+02,5.359780267800317438e-02
2.761139999999999759e+02,4.878927262286602423e-02
2.763879999999999768e+02,2.574996382574906359e-02
2.766619999999999777e+02,4.274949688391228159e-02
2.769350000000000023e+02,4.890230180850690250e-02
2.772090000000000032e+02,3.944001439930274605e-02
2.774830000000000041e+02,2.957236963532972052e-02
2.777570000000000050e+02,6.472368345336219908e-02
2.780299999999999727e+02,3.435200134213607648e-02
2.783039999999999736e+02,2.681599217096948887e-02
2.785779999999999745e+02,4.813561897474842588e-02
2.788519999999999754e+02,5.032094008638211130e-02
2.791250000000000000e+02,3.067301827638720113e-02
2.793990000000000009e+02,5.869176142231582322e-02
2.796730000000000018e+02,1.848892848210650225e-02
2.799470000000000027e+02,4.588277847747324750e-02
2.802210000000000036e+02,4.252896984529899033e-02
2.804950000000000045e+02,5.586409386682244377e-02
2.807679999999999723e+02,2.836076054497514362e-02
2.810419999999999732e+02,1.071089796473762290e-01
2.813159999999999741e+02,2.774527109803785752e-02
2.815899999999999750e+02,4.641616740294297189e-02
2.818639999999999759e+02,3.519695536303422967e-02
2.821379999999999768e+02,5.591578239839681969e-02
2.824119999999999777e+02,4.257531198641419101e-02
2.826850000000000023e+02,6.573030415172913254e-02
2.829590000000000032e+02,2.421478867822025871e-02
2.832330000000000041e+02,3.461661332476913266e-02
2.835070000000000050e+02,4.917249763224374598e-02
2.837810000000000059e+02,5.053552638853193307e-02
2.840550000000000068e+02,4.711844977732891626e-02
2.843290000000000077e+02,5.673234400111090703e-02
2.846030000000000086e+02,4.074728640891786546e-02
2.848770000000000095e+02,3.495235106383961371e-02
2.851510000000000105e+02,5.943117883776426885e-02
2.854250000000000114e+02,4.885444248197234191e-02
2.856990000000000123e+02,3.176695031794517926e-02
2.859730000000000132e+02,6.512368323830572403e-02
2.862470000000000141e+02,4.773553499067818839e-02
2.865210000000000150e+02,3.011619614883020990e-02
2.867950000000000159e+02,5.952874284332154015e-02
2.870690000000000168e+02,4.396735590733698296e-02
2.873430000000000177e+02,2.941514350409763293e-02
2.876170000000000186e+02,4.642483977508716358e-02
2.878910000000000196e+02,5.335135965682522713e-02
2.881650000000000205e+02,3.265989203250938694e-02
2.884390000000000214e+02,6.109114552418234284e-02
2.887130000000000223e+02,3.149244541415981147e-02
2.889870000000000232e+02,2.960184204391481944e-02
2.892610000000000241e+02,5.175650347446297123e-02
2.895360000000000014e+02,4.451346406685256080e-02
2.898100000000000023e+02,1.533369161202460980e-02
2.900840000000000032e+02,4.889309567587997452e-02
2.903580000000000041e+02,2.227644285564590529e-02
2.906320000000000050e+02,4.018422678993866654e-02
2.909060000000000059e+02,5.005434071811015739e-02
2.911800000000000068e+02,4.808379266697752202e-02
2.914540000000000077e+02,6.116787865610957310e-03
2.917289999999999850e+02,6.003735327130069188e-02
2.920029999999999859e+02,3.984026966246174972e-02
2.922769999999999868e+02,3.509676354371573520e-02
2.925509999999999877e+02,5.476451874918641244e-02
2.928249999999999886e+02,4.989064190744786631e-02
2.931000000000000227e+02,2.349765585289534733e-02
2.933740000000000236e+02,5.714733334688588268e-02
2.936480000000000246e+02,9.156579651757081051e-02
2.939220000000000255e+02,4.084687449381955299e-02
2.941970000000000027e+02,3.191111661324606136e-02
2.944710000000000036e+02,4.482345491353318528e-02
2.947450000000000045e+02,3.517166802442553419e-02
2.950190000000000055e+02,5.026346891640540854e-02
2.952939999999999827e+02,4.238394749091081021e-02
2.955679999999999836e+02,4.005582075595167518e-02
2.958419999999999845e+02,4.831845912957061229e-02
2.961159999999999854e+02,5.051971389780714194e-02
2.963910000000000196e+02,3.401336237978276611e-02
2.966650000000000205e+02,6.808764369236183778e-02
2.969390000000000214e+02,5.574158527804137786e-02
2.972139999999999986e+02,3.374594657797028857e-02
2.974879999999999995e+02,5.780588191108108898e-02
2.977620000000000005e+02,5.389065866891903922e-02
2.980369999999999777e+02,3.714486293175156550e-02
2.983109999999999786e+02,6.100871179847446729e-02
2.985849999999999795e+02,4.316646584518150920e-02
2.988600000000000136e+02,4.204903849431601559e-02
2.991340000000000146e+02,5.717093128700491411e-02
2.994089999999999918e+02,3.763426407080987246e-02
2.996829999999999927e+02,5.010594403099555977e-02
2.999569999999999936e+02,5.776366259066571807e-02
3.002320000000000277e+02,4.080890398439254024e-02
3.005059999999999718e+02,1.515455142830904496e-02
3.007810000000000059e+02,7.639557888909909167e-02
3.010550000000000068e+02,4.423497478545478784e-02
3.013299999999999841e+02,5.007714220780749154e-02
3.016039999999999850e+02,3.532398896324174392e-02
3.018790000000000191e+02,4.405170212221865000e-02
3.021530000000000200e+02,2.259503688508144800e-02
3.024270000000000209e+02,6.177267142874514477e-02
3.027019999999999982e+02,3.138725925384153875e-02
3.029759999999999991e+02,5.185078902384173544e-02
3.032509999999999764e+02,5.183591414869048730e-02
3.035260000000000105e+02,5.855589806968810457e-02
3.038000000000000114e+02,2.398209541750756860e-02
3.040749999999999886e+02,6.591175421376864463e-02
3.043489999999999895e+02,2.053978472413574632e-02
3.046240000000000236e+02,3.083324003317750028e-02
3.048980000000000246e+02,5.316473490938331686e-02
3.051730000000000018e+02,4.338087575060030343e-02
3.054470000000000027e+02,2.335762013063362452e-02
3.057219999999999800e+02,4.621175853171267944e-02
3.059970000000000141e+02,4.519936646024971805e-02
3.062710000000000150e+02,1.038008418234131064e-01
3.065459999999999923e+02,4.400988936951941155e-02
3.068199999999999932e+02,3.038616438865969147e-02
3.070950000000000273e+02,4.145891230654649012e-02
3.073700000000000045e+02,5.967965397527894011e-02
3.076440000000000055e+02,5.558823383750949310e-02
3.079189999999999827e+02,3.662562128657009808e-02
3.081929999999999836e+02,5.736436073823382442e-02
3.084680000000000177e+02,3.477101726419690869e-02
3.087429999999999950e+02,3.043050787989941275e-02
3.090169999999999959e+02,6.237224603818140173e-02
3.092919999999999732e+02,3.913764585019204045e-02
3.095670000000000073e+02,5.505629857582457209e-02
3.098419999999999845e+02,5.558786848823714377e-02
3.101159999999999854e+02,5.485559015421373474e-02
3.103910000000000196e+02,2.898268504937147327e-02
3.106659999999999968e+02,5.489634338728206775e-02
3.109399999999999977e+02,4.421557264526592562e-02
3.112149999999999750e+02,3.098264105705398133e-02
3.114900000000000091e+02,6.381614268493490671e-02
3.117649999999999864e+02,3.779037282538074555e-02
3.120389999999999873e+02,4.249684904498509525e-02
3.123140000000000214e+02,4.286229615033472495e-02
3.125889999999999986e+02,4.464935230853175202e-02
3.128639999999999759e+02,2.001579964184374907e-02
3.131390000000000100e+02,5.529076175664275616e-02
3.134130000000000109e+02,2.036013335305746422e-02
3.136879999999999882e+02,2.490601505193660442e-02
3.139630000000000223e+02,3.903546169200034638e-02
3.142379999999999995e+02,5.014598998451333389e-02
3.145129999999999768e+02,1.944561503954961301e-02
3.147880000000000109e+02,5.314639466626880360e-02
3.150620000000000118e+02,1.304310078660066326e-02
3.153369999999999891e+02,5.323887298203996282e-02
3.156120000000000232e+02,1.187008121677005507e-01
3.158870000000000005e+02,6.165100009324175206e-02
3.161619999999999777e+02,1.980079654244098000e-02
3.164370000000000118e+02,5.369212665428919895e-02
3.167119999999999891e+02,2.981719848091423167e-02
3.169870000000000232e+02,4.773592520139421924e-02
3.172610000000000241e+02,5.103427778051312230e-02
3.175360000000000014e+02,4.008935489996001689e-02
3.178109999999999786e+02,3.310950505027177027e-02
3.180860000000000127e+02,6.927097211314951763e-02
3.183609999999999900e+02,3.614546135738350152e-02
3.186360000000000241e+02,3.210538244217162746e-02
3.189110000000000014e+02,1.193495075758893575e-01
3.191859999999999786e+02,3.927442304772673504e-02
3.194610000000000127e+02,3.334310148298094689e-02
3.197359999999999900e+02,6.744783666914336284e-02
3.200110000000000241e+02,4.594472509771459212e-02
3.202860000000000014e+02,4.421056480463905758e-02
3.205609999999999786e+02,4.405261599248926768e-02
3.208360000000000127e+02,4.084034428955461704e-02
3.211109999999999900e+02,3.767900883952418623e-02
3.213860000000000241e+02,6.150677361233333751e-02
3.216610000000000014e+02,4.224475592673642560e-02
3.219359999999999786e+02,2.814668244212745543e-02
3.222110000000000127e+02,5.975696571349480707e-02
3.224859999999999900e+02,3.057717624248501576e-02
3.227610000000000241e+02,4.884485812391997639e-02
3.230360000000000014e+02,5.112286127848110484e-02
3.233120000000000118e+02,4.286281367968758360e-02
3.235869999999999891e+02,2.567423886541965808e-02
3.238620000000000232e+02,5.648182071500066487e-02
3.241370000000000005e+02,4.044445190369717891e-02
3.244119999999999777e+02,4.199112856040044389e-02
3.246870000000000118e+02,4.810391539004765099e-02
3.249619999999999891e+02,5.111449874199829047e-02
3.252370000000000232e+02,2.387680458295147676e-02
3.255129999999999768e+02,5.489613097373260975e-02
3.257880000000000109e+02,2.361172196636573614e-02
3.260629999999999882e+02,4.233440682901451479e-02
3.263380000000000223e+02,4.564030463686804401e-02
3.266129999999999995e+02,4.532330908530336072e-02
3.268879999999999768e+02,2.559976623898875536e-02
3.271639999999999873e+02,6.679716598395968319e-02
3.274390000000000214e+02,3.483030490320836170e-02
3.277139999999999986e+02,5.353570785740427440e-02
3.279889999999999759e+02,6.035313463294619124e-02
3.282649999999999864e+02,4.835335842722154193e-02
3.285400000000000205e+02,4.351239798811622900e-02
3.288149999999999977e+02,6.840279922553106629e-02
3.290899999999999750e+02,5.096127294848456363e-02
3.293659999999999854e+02,4.660211176975367214e-02
3.296410000000000196e+02,6.812608081060650411e-02
3.299159999999999968e+02,5.223123240213712465e-02
3.301909999999999741e+02,3.634356104318998970e-02
3.304669999999999845e+02,6.045837823827281826e-02
3.307420000000000186e+02,5.265101336586884562e-02
3.310169999999999959e+02,4.428615283798782720e-02
3.312930000000000064e+02,5.592641451496580679e-02
3.315679999999999836e+02,1.132851524890922945e-01
3.318430000000000177e+02,2.821126907546800053e-02
3.321190000000000282e+02,1.997475851797929705e-02
3.323940000000000055e+02,3.549371143950202229e-02
3.326689999999999827e+02,4.061228580552474904e-02
3.329449999999999932e+02,7.854416538071265497e-02
3.332200000000000273e+02,4.057982315549864272e-02
3.334950000000000045e+02,4.443101357723683309e-02
3.337710000000000150e+02,5.996017765618000261e-02
3.340459999999999923e+02,4.659951192828686722e-02
3.343220000000000027e+02,3.486673714792315470e-02
3.345969999999999800e+02,7.274940553014419553e-02
3.348720000000000141e+02,3.809325580593022481e-02
3.351480000000000246e+02,5.630827174202445579e-02
3.354230000000000018e+02,5.504710683360515555e-02
3.356990000000000123e+02,5.859519724902062521e-02
3.359739999999999895e+02,2.625182007538851697e-02
3.362500000000000000e+02,7.562521844126531001e-02
3.365249999999999773e+02,4.621873626001105767e-02
3.368000000000000114e+02,4.969290416565144003e-02
3.370760000000000218e+02,5.510249245387160294e-02
3.373509999999999991e+02,6.287576873913974795e-02
3.376270000000000095e+02,4.370233230794595691e-02
3.379019999999999868e+02,7.227092925316397354e-02
3.381779999999999973e+02,4.308702797131409162e-02
3.384529999999999745e+02,4.645555536721972245e-02
3.387289999999999850e+02,6.737229979063351359e-02
3.390049999999999955e+02,4.994329286223872510e-02
3.392799999999999727e+02,5.189472370154325082e-02
3.395559999999999832e+02,6.931835449708402541e-02
3.398310000000000173e+02,6.271945584965926690e-02
3.401070000000000277e+02,4.997630221816401486e-02
3.403820000000000050e+02,6.863123194958711815e-02
3.406580000000000155e+02,5.770783756251147978e-02
3.409340000000000259e+02,5.163244360369595443e-02
3.412090000000000032e+02,6.623000074601902154e-02
3.414850000000000136e+02,5.821806714429886287e-02
3.417599999999999909e+02,6.192337755137358041e-02
3.420360000000000014e+02,9.016647618560587329e-02
3.423120000000000118e+02,7.297279804776851675e-02
3.425869999999999891e+02,5.843725841798087794e-02
3.428629999999999995e+02,7.216069133787714196e-02
3.431379999999999768e+02,4.921215162622381845e-02
3.434139999999999873e+02,5.418261160231421097e-02
3.436899999999999977e+02,7.876905647037815705e-02
3.439649999999999750e+02,5.980728362031438594e-02
3.442409999999999854e+02,1.150367655702838193e-01
3.445169999999999959e+02,6.537880259688497175e-02
3.447930000000000064e+02,6.780231586046531027e-04
3.450679999999999836e+02,4.851164750942821985e-02
3.453439999999999941e+02,9.304173970715652608e-02
3.456200000000000045e+02,7.413889920330858641e-02
3.458949999999999818e+02,5.844556118850648130e-02
3.461709999999999923e+02,6.322386892618755971e-02
3.464470000000000027e+02,6.441721801801021663e-02
3.467230000000000132e+02,3.645076993852388453e-02
3.469979999999999905e+02,8.179393824466363316e-02
3.472740000000000009e+02,4.699236819077601268e-02
3.475500000000000114e+02,6.008653822464620625e-02
3.478260000000000218e+02,5.657102741080290154e-02
3.481009999999999991e+02,8.307594840031502781e-02
3.483770000000000095e+02,5.234466366291373740e-02
3.486530000000000200e+02,9.493487192555881415e-02
3.489289999999999736e+02,6.669634022412648799e-02
3.492049999999999841e+02,6.280234023803726862e-02
3.494800000000000182e+02,7.989910131429793505e-02
3.497559999999999718e+02,7.860169694135576979e-02
3.500319999999999823e+02,6.070294703041212436e-02
3.503079999999999927e+02,8.113657843185781426e-02
3.505840000000000032e+02,6.884137779257905321e-02
3.508600000000000136e+02,7.495966660552663696e-02
3.511360000000000241e+02,8.458491856674692222e-02
3.514110000000000014e+02,8.061910212921835628e-02
3.516870000000000118e+02,5.726836006703665827e-02
3.519630000000000223e+02,9.902781550686177992e-02
3.522389999999999759e+02,7.699836034324181178e-02
3.525149999999999864e+02,8.369617724467248721e-02
3.527909999999999968e+02,8.715971311284594070e-02
3.530670000000000073e+02,8.910844210053645020e-02
3.533430000000000177e+02,6.943619693278019200e-02
3.536190000000000282e+02,1.015582411296761245e-01
3.538949999999999818e+02,8.206267644748721501e-02
3.541709999999999923e+02,7.449897497645611988e-02
3.544470000000000027e+02,1.028222609329847020e-01
3.547230000000000132e+02,8.820705029630458716e-02
3.549990000000000236e+02,8.366225418679879011e-02
3.552749999999999773e+02,4.726684035758595831e-02
3.555509999999999877e+02,8.409170110056155001e-02
3.558269999999999982e+02,1.567882836131888336e-01
3.561030000000000086e+02,1.055876949429300354e-01
3.563790000000000191e+02,6.046339038215883810e-02
3.566549999999999727e+02,6.905810397892141184e-02
3.569309999999999832e+02,1.564244776149092131e-01
3.572069999999999936e+02,8.598725624391724554e-02
3.574830000000000041e+02,9.300994335742562369e-04
3.577590000000000146e+02,1.045103907353761435e-01
3.580350000000000250e+02,9.509351455570197453e-02
3.583109999999999786e+02,9.251401823148582004e-02
3.585869999999999891e+02,1.160373260836104758e-01
3.588629999999999995e+02,9.496565918551665153e-02
3.591390000000000100e+02,8.263959800907319520e-02
